match_id,bowler,team,next_match_wkts,balls,runs_conceded,economy,wkts_last5,eco_last5
1216535,A Nortje,Delhi Capitals,1,14,25,10.714285714285714,0.8,8.377746031746032
1216539,A Nortje,Delhi Capitals,2,27,21,4.666666666666667,0.8,8.159079365079366
1216543,A Nortje,Delhi Capitals,2,24,34,8.5,1.0,8.170190476190475
1237177,A Nortje,Delhi Capitals,1,24,51,12.75,1.2,9.376190476190477
1237180,A Nortje,Delhi Capitals,0,24,36,9.0,1.2,9.126190476190477
1237181,A Nortje,Delhi Capitals,2,16,25,9.375,1.4,8.858333333333334
1254092,A Nortje,Delhi Capitals,1,15,16,6.4,1.2,9.205
1254097,A Nortje,Delhi Capitals,2,24,18,4.5,1.2,8.405000000000001
1254101,A Nortje,Delhi Capitals,2,25,25,6.0,1.4,7.055
1254105,A Nortje,Delhi Capitals,2,24,17,4.25,1.8,6.1049999999999995
1254110,A Nortje,Delhi Capitals,1,26,41,9.461538461538462,1.6,6.122307692307692
1254112,A Nortje,Delhi Capitals,1,24,19,4.75,1.6,5.792307692307692
1254114,A Nortje,Delhi Capitals,1,24,31,7.75,1.4,6.442307692307692
1254116,A Nortje,Delhi Capitals,2,25,31,7.4399999999999995,1.4,6.730307692307692
1304061,A Nortje,Delhi Capitals,0,16,35,13.125,1.0,8.505307692307692
1304096,A Nortje,Delhi Capitals,1,27,36,8.0,1.0,8.213
1304101,A Nortje,Delhi Capitals,3,25,42,10.08,1.4,9.279
1304104,A Nortje,Delhi Capitals,2,25,39,9.36,1.6,9.600999999999999
1304110,A Nortje,Delhi Capitals,1,26,29,6.6923076923076925,1.4,9.451461538461539
1304115,A Nortje,Delhi Capitals,2,24,38,9.5,1.8,8.726461538461539
1359481,A Nortje,Delhi Capitals,2,26,40,9.230769230769232,2.0,8.972615384615384
1359485,A Nortje,Delhi Capitals,0,24,44,11.0,1.4,9.156615384615383
1359490,A Nortje,Delhi Capitals,0,24,35,8.75,1.0,9.034615384615384
1359494,A Nortje,Delhi Capitals,0,27,34,7.555555555555555,0.8,9.207264957264957
1359502,A Nortje,Delhi Capitals,2,26,21,4.846153846153847,0.8,8.276495726495726
1359508,A Nortje,Delhi Capitals,2,24,33,8.25,0.8,8.08034188034188
1359514,A Nortje,Delhi Capitals,0,26,44,10.153846153846155,0.8,7.911111111111111
1359518,A Nortje,Delhi Capitals,1,26,39,9.0,1.0,7.961111111111111
1359538,A Nortje,Delhi Capitals,3,24,37,9.25,1.6,8.3
1359541,A Nortje,Delhi Capitals,1,24,43,10.75,1.4,9.48076923076923
1422127,A Nortje,Delhi Capitals,1,24,50,12.5,1.2,10.330769230769231
1422131,A Nortje,Delhi Capitals,0,25,45,10.799999999999999,1.2,10.459999999999999
1422134,A Nortje,Delhi Capitals,3,26,59,13.615384615384617,1.6,11.383076923076924
1422138,A Nortje,Delhi Capitals,2,28,65,13.928571428571427,1.4,12.318791208791207
1426273,A Nortje,Delhi Capitals,0,19,31,9.789473684210527,1.2,12.126685945633316
1426278,A Nortje,Delhi Capitals,1,18,48,16.0,1.2,12.826685945633315
392233,A Singh,Rajasthan Royals,1,21,20,5.714285714285714,1.8,5.86978021978022
501199,A Singh,Rajasthan Royals,3,24,35,8.75,1.8,6.969780219780221
501204,A Singh,Rajasthan Royals,1,25,19,4.56,1.2,7.0048571428571424
501209,A Singh,Rajasthan Royals,1,16,26,9.75,1.2,7.2881904761904766
501214,A Singh,Rajasthan Royals,0,6,7,7.0,1.2,7.154857142857142
501225,A Singh,Rajasthan Royals,1,25,30,7.199999999999999,1.2,7.452
501231,A Singh,Rajasthan Royals,2,25,14,3.36,1.0,6.374
501235,A Singh,Rajasthan Royals,0,18,29,9.666666666666666,0.8,7.395333333333333
501249,A Singh,Rajasthan Royals,1,24,42,10.5,0.8,7.545333333333334
501263,A Singh,Rajasthan Royals,1,12,20,10.0,1.0,8.145333333333333
548309,A Singh,Rajasthan Royals,2,25,26,6.239999999999999,1.2,7.953333333333333
548312,A Singh,Rajasthan Royals,2,24,30,7.5,1.2,8.781333333333333
548317,A Singh,Rajasthan Royals,2,24,29,7.25,1.6,8.297999999999998
548320,A Singh,Rajasthan Royals,2,24,31,7.75,1.8,7.747999999999999
548324,A Singh,Rajasthan Royals,2,23,43,11.217391304347826,2.0,7.991478260869565
548326,A Singh,Rajasthan Royals,0,28,55,11.785714285714285,1.6,9.100621118012423
548332,A Singh,Rajasthan Royals,0,25,45,10.799999999999999,1.2,9.760621118012422
548345,A Singh,Rajasthan Royals,2,25,42,10.08,1.2,10.326621118012422
548349,A Singh,Rajasthan Royals,0,6,16,16.0,0.8,11.976621118012423
392220,A Symonds,Deccan Chargers,0,24,31,7.75,0.0,13.716218487394958
392223,A Symonds,Deccan Chargers,1,19,19,6.0,0.2,12.996218487394959
392228,A Symonds,Deccan Chargers,2,24,29,7.25,0.6,10.946218487394958
392229,A Symonds,Deccan Chargers,2,13,10,4.615384615384616,1.0,8.551648351648351
392236,A Symonds,Deccan Chargers,1,24,15,3.75,1.2,5.8730769230769235
392237,A Symonds,Deccan Chargers,1,18,20,6.666666666666667,1.4,5.656410256410257
392239,A Symonds,Deccan Chargers,2,18,18,6.0,1.6,5.656410256410257
419106,A Symonds,Deccan Chargers,0,26,28,6.461538461538462,1.2,5.498717948717949
419110,A Symonds,Deccan Chargers,2,18,29,9.666666666666666,1.2,6.508974358974359
419117,A Symonds,Deccan Chargers,1,24,23,5.75,1.2,6.908974358974359
419120,A Symonds,Deccan Chargers,3,25,22,5.279999999999999,1.6,6.631641025641025
419126,A Symonds,Deccan Chargers,1,12,9,4.5,1.4,6.331641025641026
419130,A Symonds,Deccan Chargers,0,25,41,9.84,1.4,7.0073333333333325
419135,A Symonds,Deccan Chargers,2,24,27,6.75,1.4,6.424000000000001
419138,A Symonds,Deccan Chargers,0,25,32,7.68,1.2,6.81
419141,A Symonds,Deccan Chargers,0,12,18,9.0,0.6,7.553999999999999
419145,A Symonds,Deccan Chargers,1,19,34,10.736842105263158,0.6,8.801368421052633
419147,A Symonds,Deccan Chargers,1,24,24,6.0,0.8,8.033368421052632
419151,A Symonds,Deccan Chargers,1,24,33,8.25,0.6,8.333368421052631
419156,A Symonds,Deccan Chargers,0,12,16,8.0,0.6,8.397368421052633
419160,A Symonds,Deccan Chargers,0,12,8,4.0,0.6,7.397368421052633
419163,A Symonds,Deccan Chargers,1,25,23,5.52,0.6,6.354
419164,A Symonds,Deccan Chargers,0,18,18,6.0,0.4,6.354
501237,A Symonds,Mumbai Indians,1,6,11,11.0,0.4,6.903999999999999
501241,A Symonds,Mumbai Indians,0,6,7,7.0,0.4,6.703999999999999
501246,A Symonds,Mumbai Indians,0,12,23,11.5,0.4,8.203999999999999
981005,A Zampa,Rising Pune Supergiants,1,24,32,8.0,2.4,6.942857142857143
1082592,A Zampa,Rising Pune Supergiant,1,19,27,8.526315789473685,2.2,6.84812030075188
1082599,A Zampa,Rising Pune Supergiant,1,24,45,11.25,1.2,8.14812030075188
1082642,A Zampa,Rising Pune Supergiant,1,25,29,6.959999999999999,1.4,7.997263157894736
1082645,A Zampa,Rising Pune Supergiant,2,23,22,5.739130434782608,1.2,8.095089244851257
1082647,A Zampa,Rising Pune Supergiant,0,6,9,9.0,1.0,8.295089244851258
1082650,A Zampa,Rising Pune Supergiant,2,25,32,7.68,1.2,8.125826086956522
1216514,A Zampa,Royal Challengers Bangalore,0,18,27,9.0,1.0,7.675826086956522
1216547,A Zampa,Royal Challengers Bangalore,1,24,53,13.25,1.0,8.933826086956522
1237178,A Zampa,Royal Challengers Bangalore,1,25,12,2.88,0.8,8.362
1359491,A Zampa,Rajasthan Royals,1,25,43,10.319999999999999,1.0,8.626
1359497,A Zampa,Rajasthan Royals,2,24,32,8.0,1.0,8.690000000000001
1359511,A Zampa,Rajasthan Royals,3,18,23,7.666666666666667,1.6,8.423333333333334
1359522,A Zampa,Rajasthan Royals,0,18,40,13.333333333333334,1.4,8.440000000000001
1359534,A Zampa,Rajasthan Royals,2,24,25,6.25,1.6,9.113999999999999
1359540,A Zampa,Rajasthan Royals,1,24,26,6.5,1.6,8.35
548317,AA Chavan,Rajasthan Royals,1,24,44,11.0,1.0,8.868666666666666
548320,AA Chavan,Rajasthan Royals,0,22,32,8.727272727272728,1.0,7.814121212121212
548345,AA Chavan,Rajasthan Royals,1,25,31,7.4399999999999995,1.2,8.452121212121213
548349,AA Chavan,Rajasthan Royals,1,24,31,7.75,1.0,8.135454545454545
548354,AA Chavan,Rajasthan Royals,0,18,33,11.0,0.6,9.183454545454547
548358,AA Chavan,Rajasthan Royals,0,13,22,10.153846153846155,0.4,9.014223776223776
598019,AA Chavan,Rajasthan Royals,0,19,10,3.1578947368421053,0.4,7.900348178137652
598043,AA Chavan,Rajasthan Royals,1,19,28,8.842105263157896,0.4,8.180769230769231
598063,AA Chavan,Rajasthan Royals,0,18,25,8.333333333333334,0.2,8.2974358974359
419150,AA Jhunjhunwala,Rajasthan Royals,0,6,6,6.0,0.0,10.5
501213,AA Jhunjhunwala,Pune Warriors,0,7,11,9.428571428571429,0.0,9.685714285714287
501248,AA Jhunjhunwala,Pune Warriors,0,6,11,11.0,0.0,9.485714285714286
548352,AA Jhunjhunwala,Deccan Chargers,1,18,14,4.666666666666667,0.2,8.019047619047619
548359,AA Jhunjhunwala,Deccan Chargers,0,12,12,6.0,0.2,7.419047619047619
548366,AA Jhunjhunwala,Deccan Chargers,0,6,13,13.0,0.2,8.81904761904762
336000,AB Agarkar,Kolkata Knight Riders,1,24,46,11.5,1.6,7.59047619047619
336003,AB Agarkar,Kolkata Knight Riders,0,19,26,8.210526315789474,1.0,8.161152882205515
336021,AB Agarkar,Kolkata Knight Riders,0,8,5,3.75,0.6,7.011152882205513
336025,AB Agarkar,Kolkata Knight Riders,0,13,15,6.923076923076923,0.4,7.062434933487564
336027,AB Agarkar,Kolkata Knight Riders,0,18,32,10.666666666666666,0.2,8.210053981106613
392184,AB Agarkar,Kolkata Knight Riders,0,7,17,14.571428571428571,0.0,8.824339695392327
392190,AB Agarkar,Kolkata Knight Riders,0,7,14,12.0,0.0,9.582234432234433
392199,AB Agarkar,Kolkata Knight Riders,0,16,23,8.625,0.0,10.557234432234432
392203,AB Agarkar,Kolkata Knight Riders,1,7,12,10.285714285714285,0.2,11.229761904761904
392207,AB Agarkar,Kolkata Knight Riders,1,24,30,7.5,0.4,10.596428571428572
392211,AB Agarkar,Kolkata Knight Riders,1,18,25,8.333333333333334,0.6,9.348809523809525
392219,AB Agarkar,Kolkata Knight Riders,0,19,23,7.2631578947368425,0.6,8.401441102756893
392221,AB Agarkar,Kolkata Knight Riders,1,24,45,11.25,0.8,8.926441102756893
392228,AB Agarkar,Kolkata Knight Riders,1,24,41,10.25,0.8,8.919298245614035
392231,AB Agarkar,Kolkata Knight Riders,0,29,47,9.724137931034484,0.6,9.364125831820932
392233,AB Agarkar,Kolkata Knight Riders,3,24,16,4.0,1.0,8.497459165154265
419127,AB Agarkar,Kolkata Knight Riders,2,24,33,8.25,1.4,8.694827586206896
419131,AB Agarkar,Kolkata Knight Riders,0,13,26,12.0,1.2,8.844827586206897
419135,AB Agarkar,Kolkata Knight Riders,1,25,31,7.4399999999999995,1.2,8.282827586206896
419139,AB Agarkar,Kolkata Knight Riders,0,18,36,12.0,1.2,8.738
419144,AB Agarkar,Kolkata Knight Riders,1,25,37,8.879999999999999,0.8,9.714
419148,AB Agarkar,Kolkata Knight Riders,0,18,30,10.0,0.4,10.064
419153,AB Agarkar,Kolkata Knight Riders,0,13,14,6.461538461538462,0.4,8.956307692307693
501223,AB Agarkar,Delhi Daredevils,2,25,48,11.52,0.6,9.772307692307692
501230,AB Agarkar,Delhi Daredevils,2,25,34,8.16,1.0,9.004307692307693
501233,AB Agarkar,Delhi Daredevils,2,24,24,6.0,1.2,8.428307692307692
501238,AB Agarkar,Delhi Daredevils,0,18,18,6.0,1.2,7.628307692307692
501243,AB Agarkar,Delhi Daredevils,2,24,30,7.5,1.6,7.836
501246,AB Agarkar,Delhi Daredevils,0,24,32,8.0,1.2,7.132
501253,AB Agarkar,Delhi Daredevils,1,24,50,12.5,1.0,8.0
548321,AB Agarkar,Delhi Daredevils,0,19,42,13.263157894736842,0.6,9.452631578947368
548325,AB Agarkar,Delhi Daredevils,3,21,27,7.714285714285714,1.2,9.795488721804512
548342,AB Agarkar,Delhi Daredevils,1,25,32,7.68,1.0,9.831488721804511
548345,AB Agarkar,Delhi Daredevils,0,25,33,7.919999999999999,1.0,9.81548872180451
598020,AB Agarkar,Delhi Daredevils,0,26,30,6.923076923076923,0.8,8.700104106419897
598024,AB Agarkar,Delhi Daredevils,0,19,37,11.68421052631579,0.8,8.384314632735684
598049,AB Agarkar,Delhi Daredevils,0,12,22,11.0,0.2,9.041457489878542
598059,AB Agarkar,Delhi Daredevils,0,6,4,4.0,0.0,8.305457489878542
336000,AB Dinda,Kolkata Knight Riders,0,26,30,6.923076923076923,0.8,5.361457489878542
336003,AB Dinda,Kolkata Knight Riders,1,19,25,7.894736842105264,0.6,6.400404858299595
336010,AB Dinda,Kolkata Knight Riders,0,19,20,6.315789473684211,0.4,6.5267206477732795
336014,AB Dinda,Kolkata Knight Riders,3,25,33,7.919999999999999,1.0,6.61072064777328
336017,AB Dinda,Kolkata Knight Riders,2,25,30,7.199999999999999,1.2,7.25072064777328
336025,AB Dinda,Kolkata Knight Riders,0,12,10,5.0,1.2,6.866105263157894
336027,AB Dinda,Kolkata Knight Riders,0,24,32,8.0,1.0,6.887157894736842
336035,AB Dinda,Kolkata Knight Riders,1,12,18,9.0,1.2,7.4239999999999995
392184,AB Dinda,Kolkata Knight Riders,2,18,24,8.0,1.0,7.44
392186,AB Dinda,Kolkata Knight Riders,1,25,35,8.399999999999999,0.8,7.68
392197,AB Dinda,Kolkata Knight Riders,0,13,24,11.076923076923078,0.8,8.895384615384616
392203,AB Dinda,Kolkata Knight Riders,1,19,28,8.842105263157896,1.0,9.063805668016196
392207,AB Dinda,Kolkata Knight Riders,0,14,26,11.142857142857142,0.8,9.492377096587623
392211,AB Dinda,Kolkata Knight Riders,0,12,17,8.5,0.4,9.592377096587622
392231,AB Dinda,Kolkata Knight Riders,1,24,29,7.25,0.4,9.362377096587624
392233,AB Dinda,Kolkata Knight Riders,1,25,12,2.88,0.6,7.722992481203008
419118,AB Dinda,Kolkata Knight Riders,2,24,28,7.0,0.8,7.354571428571428
419127,AB Dinda,Kolkata Knight Riders,0,14,19,8.142857142857142,0.8,6.7545714285714284
419144,AB Dinda,Kolkata Knight Riders,3,25,22,5.279999999999999,1.4,6.110571428571428
419148,AB Dinda,Kolkata Knight Riders,2,19,15,4.736842105263158,1.6,5.60793984962406
419153,AB Dinda,Kolkata Knight Riders,0,13,25,11.53846153846154,1.4,7.339632157316368
419158,AB Dinda,Kolkata Knight Riders,3,24,24,6.0,1.6,7.139632157316368
419161,AB Dinda,Kolkata Knight Riders,2,25,22,5.279999999999999,2.0,6.56706072874494
501201,AB Dinda,Delhi Daredevils,0,12,8,4.0,1.4,6.311060728744939
501204,AB Dinda,Delhi Daredevils,1,23,38,9.91304347826087,1.2,7.3463010033444816
501213,AB Dinda,Delhi Daredevils,2,25,43,10.319999999999999,1.6,7.102608695652174
501216,AB Dinda,Delhi Daredevils,1,24,33,8.25,1.2,7.552608695652173
501227,AB Dinda,Delhi Daredevils,1,23,37,9.652173913043478,1.0,8.427043478260869
548308,AB Dinda,Pune Warriors,4,26,18,4.153846153846154,1.8,8.4578127090301
548313,AB Dinda,Pune Warriors,2,19,14,4.421052631578948,2.0,7.3594145396937165
548319,AB Dinda,Pune Warriors,1,18,18,6.0,1.8,6.495414539693715
548322,AB Dinda,Pune Warriors,1,26,31,7.153846153846154,1.8,6.276183770462946
548327,AB Dinda,Pune Warriors,1,27,28,6.222222222222222,1.8,5.590193432298696
548351,AB Dinda,Pune Warriors,1,25,34,8.16,1.2,6.391424201529465
548353,AB Dinda,Pune Warriors,0,13,28,12.923076923076923,0.8,8.09182905982906
598000,AB Dinda,Pune Warriors,2,25,29,6.959999999999999,1.0,8.28382905982906
598003,AB Dinda,Pune Warriors,0,13,28,12.923076923076923,0.8,9.437675213675215
598009,AB Dinda,Pune Warriors,0,18,21,7.0,0.6,9.593230769230768
598011,AB Dinda,Pune Warriors,0,26,63,14.53846153846154,0.4,10.868923076923076
598015,AB Dinda,Pune Warriors,2,24,34,8.5,0.8,9.984307692307691
598018,AB Dinda,Pune Warriors,2,26,25,5.76923076923077,0.8,9.746153846153847
598025,AB Dinda,Pune Warriors,0,25,38,9.12,0.8,8.98553846153846
598027,AB Dinda,Pune Warriors,3,26,48,11.076923076923078,1.4,9.800923076923079
598035,AB Dinda,Pune Warriors,3,24,31,7.75,2.0,8.44323076923077
598038,AB Dinda,Pune Warriors,0,24,41,10.25,1.6,8.79323076923077
598042,AB Dinda,Pune Warriors,2,24,52,13.0,1.6,10.239384615384616
598055,AB Dinda,Pune Warriors,2,24,35,8.75,2.0,10.165384615384616
598067,AB Dinda,Pune Warriors,2,25,21,5.04,1.8,8.958
729281,AB Dinda,Royal Challengers Bangalore,0,25,51,12.239999999999998,1.2,9.856
729287,AB Dinda,Royal Challengers Bangalore,1,24,14,3.5,1.4,8.506
729299,AB Dinda,Royal Challengers Bangalore,0,25,27,6.4799999999999995,1.0,7.202
729305,AB Dinda,Royal Challengers Bangalore,0,12,8,4.0,0.6,6.252
729313,AB Dinda,Royal Challengers Bangalore,1,18,19,6.333333333333333,0.4,6.5106666666666655
733977,AB Dinda,Royal Challengers Bangalore,1,24,39,9.75,0.6,6.012666666666666
733983,AB Dinda,Royal Challengers Bangalore,1,20,38,11.4,0.6,7.592666666666666
733999,AB Dinda,Royal Challengers Bangalore,0,20,37,11.1,0.6,8.516666666666666
734027,AB Dinda,Royal Challengers Bangalore,1,27,38,8.444444444444445,0.8,9.405555555555555
829807,AB Dinda,Royal Challengers Bangalore,0,14,24,10.285714285714285,0.6,10.196031746031746
829813,AB Dinda,Royal Challengers Bangalore,0,19,39,12.31578947368421,0.4,10.709189640768589
980943,AB Dinda,Rising Pune Supergiants,4,26,27,6.230769230769231,1.0,9.675343486922433
980949,AB Dinda,Rising Pune Supergiants,3,27,40,8.88888888888889,1.6,9.23312126470021
980957,AB Dinda,Rising Pune Supergiants,1,19,34,10.736842105263158,1.6,9.691600796863955
980965,AB Dinda,Rising Pune Supergiants,1,26,34,7.846153846153847,1.8,9.203688708951868
980969,AB Dinda,Rising Pune Supergiants,0,21,26,7.428571428571429,1.8,8.226245099929312
980979,AB Dinda,Rising Pune Supergiants,0,25,26,6.239999999999999,1.0,8.228091253775464
980989,AB Dinda,Rising Pune Supergiants,0,6,13,13.0,0.4,9.050313475997687
980997,AB Dinda,Rising Pune Supergiants,3,24,20,5.0,0.8,7.9029450549450555
981005,AB Dinda,Rising Pune Supergiants,1,18,16,5.333333333333333,0.8,7.400380952380952
1082592,AB Dinda,Rising Pune Supergiant,1,27,58,12.88888888888889,1.0,8.492444444444445
1082594,AB Dinda,Rising Pune Supergiant,1,18,26,8.666666666666666,1.2,8.977777777777778
1082599,AB Dinda,Rising Pune Supergiant,0,20,37,11.1,1.2,8.597777777777777
419152,AB McDonald,Delhi Daredevils,1,24,42,10.5,1.6,9.142666666666667
501253,AB McDonald,Delhi Daredevils,0,12,23,11.5,1.6,9.975999999999999
548310,AB McDonald,Royal Challengers Bangalore,1,12,11,5.5,1.0,8.975999999999999
548331,AB McDonald,Royal Challengers Bangalore,2,25,27,6.4799999999999995,0.8,8.495999999999999
548350,AB McDonald,Royal Challengers Bangalore,2,24,25,6.25,1.2,8.046
598017,AB McDonald,Royal Challengers Bangalore,1,12,17,8.5,1.2,7.646000000000001
501226,AC Thomas,Pune Warriors,2,25,29,6.959999999999999,1.2,7.804666666666667
501228,AC Thomas,Pune Warriors,0,23,24,6.260869565217391,0.8,7.760840579710146
501232,AC Thomas,Pune Warriors,2,24,23,5.75,1.0,6.844173913043479
501235,AC Thomas,Pune Warriors,1,25,28,6.72,1.2,5.988173913043478
501241,AC Thomas,Pune Warriors,1,27,53,11.777777777777779,1.2,7.493729468599033
501262,AC Thomas,Pune Warriors,1,19,29,9.157894736842106,1.0,7.9333084159674545
501265,AC Thomas,Pune Warriors,0,18,17,5.666666666666667,1.0,7.81446783625731
548333,AC Thomas,Pune Warriors,3,24,22,5.5,1.2,7.76446783625731
548337,AC Thomas,Pune Warriors,1,13,15,6.923076923076923,1.2,7.805083220872694
548341,AC Thomas,Pune Warriors,0,24,33,8.25,1.0,7.09952766531714
548362,AC Thomas,Pune Warriors,1,26,46,10.615384615384617,1.0,7.3910256410256405
419134,AC Voges,Rajasthan Royals,0,7,9,7.7142857142857135,0.2,6.242857142857143
419154,AC Voges,Rajasthan Royals,0,6,17,17.0,0.2,8.642857142857142
419158,AC Voges,Rajasthan Royals,0,7,16,13.714285714285714,0.2,10.185714285714287
392198,AD Mascarenhas,Rajasthan Royals,2,24,28,7.0,1.6,6.837999999999999
392202,AD Mascarenhas,Rajasthan Royals,0,20,26,7.8,1.2,6.910000000000001
419107,AD Mascarenhas,Rajasthan Royals,2,24,34,8.5,1.0,7.609999999999999
419111,AD Mascarenhas,Rajasthan Royals,2,24,32,8.0,1.2,7.709999999999999
548313,AD Mascarenhas,Kings XI Punjab,1,24,23,5.75,1.4,7.409999999999999
548319,AD Mascarenhas,Kings XI Punjab,5,25,29,6.959999999999999,2.0,7.401999999999999
548323,AD Mascarenhas,Kings XI Punjab,1,24,34,8.5,2.2,7.542
548328,AD Mascarenhas,Kings XI Punjab,0,24,24,6.0,1.8,7.042
598021,AD Mascarenhas,Kings XI Punjab,0,24,25,6.25,1.4,6.692
419118,AD Mathews,Kolkata Knight Riders,0,18,33,11.0,1.0,8.939487179487179
419122,AD Mathews,Kolkata Knight Riders,0,22,29,7.909090909090909,1.0,7.961305361305361
419127,AD Mathews,Kolkata Knight Riders,1,24,26,6.5,1.0,8.015151515151514
419131,AD Mathews,Kolkata Knight Riders,0,12,11,5.5,0.2,8.115151515151513
419135,AD Mathews,Kolkata Knight Riders,1,25,25,6.0,0.4,7.381818181818181
419139,AD Mathews,Kolkata Knight Riders,0,18,32,10.666666666666666,0.4,7.315151515151515
419144,AD Mathews,Kolkata Knight Riders,0,18,44,14.666666666666666,0.4,8.666666666666666
419148,AD Mathews,Kolkata Knight Riders,1,18,26,8.666666666666666,0.4,9.1
419153,AD Mathews,Kolkata Knight Riders,0,7,15,12.857142857142856,0.4,10.571428571428571
548319,AD Mathews,Pune Warriors,1,18,20,6.666666666666667,0.4,10.704761904761904
548322,AD Mathews,Pune Warriors,1,12,18,9.0,0.6,10.37142857142857
548327,AD Mathews,Pune Warriors,1,24,36,9.0,0.8,9.238095238095237
548330,AD Mathews,Pune Warriors,0,6,12,12.0,0.6,9.904761904761903
548333,AD Mathews,Pune Warriors,0,13,32,14.76923076923077,0.6,10.287179487179486
548353,AD Mathews,Pune Warriors,2,24,19,4.75,0.8,9.903846153846155
548358,AD Mathews,Pune Warriors,0,18,15,5.0,0.6,9.103846153846154
548362,AD Mathews,Pune Warriors,1,19,14,4.421052631578948,0.6,8.188056680161944
548365,AD Mathews,Pune Warriors,1,24,29,7.25,0.8,7.238056680161944
598000,AD Mathews,Pune Warriors,0,12,16,8.0,0.8,5.88421052631579
598003,AD Mathews,Pune Warriors,1,12,12,6.0,0.6,6.13421052631579
598009,AD Mathews,Pune Warriors,0,24,28,7.0,0.6,6.534210526315789
598011,AD Mathews,Pune Warriors,0,24,29,7.25,0.4,7.1
598018,AD Mathews,Pune Warriors,0,24,29,7.25,0.2,7.1
598042,AD Mathews,Pune Warriors,0,14,23,9.857142857142856,0.2,7.471428571428571
598047,AD Mathews,Pune Warriors,1,18,34,11.333333333333334,0.2,8.538095238095238
598053,AD Mathews,Pune Warriors,0,24,35,8.75,0.2,8.888095238095238
598061,AD Mathews,Pune Warriors,1,18,25,8.333333333333334,0.4,9.104761904761904
598067,AD Mathews,Pune Warriors,3,18,14,4.666666666666667,1.0,8.588095238095239
829715,AD Mathews,Delhi Daredevils,1,25,42,10.08,1.2,8.632666666666667
829725,AD Mathews,Delhi Daredevils,1,19,23,7.2631578947368425,1.2,7.818631578947368
829731,AD Mathews,Delhi Daredevils,1,24,38,9.5,1.4,7.9686315789473685
829739,AD Mathews,Delhi Daredevils,0,20,33,9.9,1.2,8.281964912280703
829747,AD Mathews,Delhi Daredevils,2,12,15,7.5,1.0,8.84863157894737
829757,AD Mathews,Delhi Daredevils,0,6,3,3.0,0.8,7.432631578947368
829761,AD Mathews,Delhi Daredevils,0,12,15,7.5,0.6,7.4799999999999995
829767,AD Mathews,Delhi Daredevils,0,19,19,6.0,0.4,6.779999999999999
829777,AD Mathews,Delhi Daredevils,1,24,28,7.0,0.6,6.2
829783,AD Mathews,Delhi Daredevils,1,24,33,8.25,0.4,6.35
1082608,AD Mathews,Delhi Daredevils,0,12,16,8.0,0.4,7.35
1082611,AD Mathews,Delhi Daredevils,0,19,41,12.947368421052632,0.4,8.439473684210526
